date,date,TMAX,TMIN,TAVG
3/31/2006,3/31/2006,23.9,6.1,15
4/1/2006,4/1/2006,20,5.6,12.8
4/2/2006,4/2/2006,9.4,5.6,7.5
4/3/2006,4/3/2006,18.3,5.6,11.95
4/4/2006,4/4/2006,12.2,0,6.1
4/5/2006,4/5/2006,15,0,7.5
4/6/2006,4/6/2006,18.3,7.2,12.75
4/7/2006,4/7/2006,14.4,7.8,11.1
4/8/2006,4/8/2006,25,0.6,12.8
4/9/2006,4/9/2006,10.6,-2.8,3.9
4/10/2006,4/10/2006,15.6,-0.6,7.5
4/11/2006,4/11/2006,21.1,4.4,12.75
4/12/2006,4/12/2006,22.2,8.9,15.55
4/13/2006,4/13/2006,25.6,10,17.8
4/14/2006,4/14/2006,25.6,11.1,18.35
4/15/2006,4/15/2006,27.8,14.4,21.1
4/16/2006,4/16/2006,26.7,13.3,20
4/17/2006,4/17/2006,22.8,9.4,16.1
4/18/2006,4/18/2006,19.4,6.1,12.75
4/19/2006,4/19/2006,22.2,7.2,14.7
4/20/2006,4/20/2006,24.4,11.1,17.75
4/21/2006,4/21/2006,25,8.9,16.95
4/22/2006,4/22/2006,22.2,6.1,14.15
4/23/2006,4/23/2006,24.4,7.8,16.1
4/24/2006,4/24/2006,23.3,6.7,15
4/25/2006,4/25/2006,12.8,6.1,9.45
4/26/2006,4/26/2006,9.4,1.7,5.55
4/27/2006,4/27/2006,17.8,3.9,10.85
4/28/2006,4/28/2006,22.8,6.7,14.75
4/29/2006,4/29/2006,24.4,12.2,18.3
4/30/2006,4/30/2006,17.8,13.3,15.55
5/1/2006,5/1/2006,15.6,11.1,13.35
5/2/2006,5/2/2006,18.3,11.7,15
5/3/2006,5/3/2006,22.8,11.7,17.25
5/4/2006,5/4/2006,21.1,12.8,16.95
5/5/2006,5/5/2006,21.1,7.2,14.15
5/6/2006,5/6/2006,18.3,3.9,11.1
5/7/2006,5/7/2006,18.9,4.4,11.65
5/8/2006,5/8/2006,23.9,10,16.95
5/9/2006,5/9/2006,25,11.7,18.35
5/10/2006,5/10/2006,23.9,13.9,18.9
5/11/2006,5/11/2006,22.2,10,16.1
5/12/2006,5/12/2006,15.6,4.4,10
5/13/2006,5/13/2006,8.9,6.7,7.8
5/14/2006,5/14/2006,11.1,7.8,9.45
5/15/2006,5/15/2006,12.8,7.2,10
5/16/2006,5/16/2006,18.3,8.3,13.3
5/17/2006,5/17/2006,19.4,8.3,13.85
5/18/2006,5/18/2006,25,7.2,16.1
5/19/2006,5/19/2006,18.9,6.7,12.8
5/20/2006,5/20/2006,22.8,7.2,15
5/21/2006,5/21/2006,22.8,10,16.4
5/22/2006,5/22/2006,21.7,7.2,14.45
5/23/2006,5/23/2006,21.7,7.8,14.75
5/24/2006,5/24/2006,26.1,11.7,18.9
5/25/2006,5/25/2006,31.7,16.1,23.9
5/26/2006,5/26/2006,28.9,16.7,22.8
5/27/2006,5/27/2006,30,20,25
5/28/2006,5/28/2006,33.3,25.6,29.45
5/29/2006,5/29/2006,35,22.2,28.6
5/30/2006,5/30/2006,34.4,21.7,28.05
5/31/2006,5/31/2006,31.7,20,25.85
6/1/2006,6/1/2006,31.1,23.3,27.2
6/2/2006,6/2/2006,30.6,17.8,24.2
6/3/2006,6/3/2006,29.4,14.4,21.9
6/4/2006,6/4/2006,28.3,13.9,21.1
6/5/2006,6/5/2006,28.3,16.7,22.5
6/6/2006,6/6/2006,30,15.6,22.8
6/7/2006,6/7/2006,28.9,18.3,23.6
6/8/2006,6/8/2006,31.7,15,23.35
6/9/2006,6/9/2006,31.7,18.3,25
6/10/2006,6/10/2006,27.8,11.7,19.75
6/11/2006,6/11/2006,18.3,11.7,15
6/12/2006,6/12/2006,20,9.4,14.7
6/13/2006,6/13/2006,25,10.6,17.8
6/14/2006,6/14/2006,27.2,12.8,20
6/15/2006,6/15/2006,29.4,18.3,23.85
6/16/2006,6/16/2006,33.3,20.6,26.95
6/17/2006,6/17/2006,34.4,20,27.2
6/18/2006,6/18/2006,35.6,19.4,27.5
6/19/2006,6/19/2006,28.9,17.8,23.35
6/20/2006,6/20/2006,32.2,15.6,23.9
6/21/2006,6/21/2006,31.1,22.2,26.65
6/22/2006,6/22/2006,34.4,22.2,28.3
6/23/2006,6/23/2006,29.4,20.6,25
6/24/2006,6/24/2006,31.1,21.1,26.1
6/25/2006,6/25/2006,30,20,25
6/26/2006,6/26/2006,30.6,16.1,23.35
6/27/2006,6/27/2006,27.8,13.9,20.85
6/28/2006,6/28/2006,26.7,15.6,21.15
6/29/2006,6/29/2006,28.3,14.4,21.35
6/30/2006,6/30/2006,29.4,16.7,23.05
7/1/2006,7/1/2006,30.6,18.3,24.45
7/2/2006,7/2/2006,34.4,20.6,27.5
7/3/2006,7/3/2006,35,21.1,28.05
7/4/2006,7/4/2006,35,20.6,27.8
7/5/2006,7/5/2006,30,15,22.5
7/6/2006,7/6/2006,26.7,12.8,19.75
7/7/2006,7/7/2006,28.3,13.3,20.8
7/8/2006,7/8/2006,28.3,17.2,22.75
7/9/2006,7/9/2006,33.3,18.3,25.8
7/10/2006,7/10/2006,31.1,18.3,24.7
7/11/2006,7/11/2006,31.1,21.1,26.1
7/12/2006,7/12/2006,27.2,21.7,24.45
7/13/2006,7/13/2006,28.3,18.9,23.6
7/14/2006,7/14/2006,30.6,20,25.3
7/15/2006,7/15/2006,31.7,20.6,26.15
7/16/2006,7/16/2006,35,22.2,28.6
7/17/2006,7/17/2006,35.6,21.7,28.65
7/18/2006,7/18/2006,33.9,21.1,27.5
7/19/2006,7/19/2006,33.9,21.7,27.8
7/20/2006,7/20/2006,35,21.1,28.05
7/21/2006,7/21/2006,31.1,21.1,26.1
7/22/2006,7/22/2006,27.8,15,21.4
7/23/2006,7/23/2006,27.2,15,21.1
7/24/2006,7/24/2006,29.4,16.7,23.05
7/25/2006,7/25/2006,31.1,20,25.55
7/26/2006,7/26/2006,32.8,21.7,27.25
7/27/2006,7/27/2006,29.4,21.7,25.55
7/28/2006,7/28/2006,31.7,21.1,26.4
7/29/2006,7/29/2006,33.9,22.2,28.05
7/30/2006,7/30/2006,35.6,22.2,28.9
7/31/2006,7/31/2006,35,23.3,29.15
8/1/2006,8/1/2006,36.7,23.9,30.3
8/2/2006,8/2/2006,35.6,26.7,31.15
8/3/2006,8/3/2006,35,21.7,28.35
8/4/2006,8/4/2006,30.6,15.6,23.1
8/5/2006,8/5/2006,31.7,18.3,25
8/6/2006,8/6/2006,31.7,16.7,24.2
8/7/2006,8/7/2006,32.8,20,26.4
8/8/2006,8/8/2006,29.4,18.3,23.85
8/9/2006,8/9/2006,26.7,18.9,22.8
8/10/2006,8/10/2006,28.3,20.6,24.45
8/11/2006,8/11/2006,27.2,16.1,21.65
8/12/2006,8/12/2006,28.3,20.6,24.45
8/13/2006,8/13/2006,26.7,14.4,20.55
8/14/2006,8/14/2006,29.4,20,24.7
8/15/2006,8/15/2006,27.2,13.9,20.55
8/16/2006,8/16/2006,27.2,15.6,21.4
8/17/2006,8/17/2006,29.4,16.1,22.75
8/18/2006,8/18/2006,30.6,17.8,24.2
8/19/2006,8/19/2006,29.4,21.1,25.25
8/20/2006,8/20/2006,30.6,16.7,23.65
8/21/2006,8/21/2006,27.2,16.7,21.95
8/22/2006,8/22/2006,28.3,15.6,21.95
8/23/2006,8/23/2006,29.4,13.9,21.65
8/24/2006,8/24/2006,31.1,17.2,24.15
8/25/2006,8/25/2006,31.1,17.2,24.15
8/26/2006,8/26/2006,30,18.3,24.15
8/27/2006,8/27/2006,29.4,20,24.7
8/28/2006,8/28/2006,29.4,16.7,23.05
8/29/2006,8/29/2006,20.6,16.7,18.65
8/30/2006,8/30/2006,21.7,16.1,18.9
8/31/2006,8/31/2006,23.3,16.7,20
9/1/2006,9/1/2006,24.4,15.6,20
9/2/2006,9/2/2006,22.8,12.8,17.8
9/3/2006,9/3/2006,26.1,13.3,19.7
9/4/2006,9/4/2006,27.2,14.4,20.8
9/5/2006,9/5/2006,25.6,15.6,20.6
9/6/2006,9/6/2006,22.8,12.2,17.5
9/7/2006,9/7/2006,28.3,12.8,20.55
9/8/2006,9/8/2006,29.4,14.4,21.9
9/9/2006,9/9/2006,30,16.7,23.35
9/10/2006,9/10/2006,28.9,17.2,23.05
9/11/2006,9/11/2006,26.7,16.1,21.4
9/12/2006,9/12/2006,24.4,18.9,21.65
9/13/2006,9/13/2006,27.2,14.4,20.8
9/14/2006,9/14/2006,26.1,12.2,19.15
9/15/2006,9/15/2006,25,11.1,18.05
9/16/2006,9/16/2006,27.8,13.3,20.55
9/17/2006,9/17/2006,28.9,14.4,21.65
9/18/2006,9/18/2006,31.1,12.8,21.95
9/19/2006,9/19/2006,22.2,7.2,14.7
9/20/2006,9/20/2006,15,3.3,9.15
9/21/2006,9/21/2006,18.9,4.4,11.65
9/22/2006,9/22/2006,21.7,7.2,14.45
9/23/2006,9/23/2006,24.4,13.9,19.15
9/24/2006,9/24/2006,22.8,11.1,16.95
9/25/2006,9/25/2006,17.2,7.2,12.2
9/26/2006,9/26/2006,22.2,6.7,14.45
9/27/2006,9/27/2006,26.1,7.8,16.95
9/28/2006,9/28/2006,21.7,6.7,14.2
9/29/2006,9/29/2006,17.2,4.4,10.8
9/30/2006,9/30/2006,16.7,5.6,11.15
10/1/2006,10/1/2006,23.9,8.9,16.4
10/2/2006,10/2/2006,29.4,14.4,21.9
10/3/2006,10/3/2006,32.2,17.2,24.7
10/4/2006,10/4/2006,32.2,17.8,25
10/5/2006,10/5/2006,30.6,11.1,20.85
10/6/2006,10/6/2006,18.9,3.3,11.1
10/7/2006,10/7/2006,18.9,3.9,11.4
10/8/2006,10/8/2006,23.9,6.7,15.3
10/9/2006,10/9/2006,31.7,8.9,20.3
10/10/2006,10/10/2006,26.7,10,18.35
10/11/2006,10/11/2006,20,11.1,15.55
10/12/2006,10/12/2006,15,-1.7,6.65
10/13/2006,10/13/2006,7.2,-1.1,3.05
10/14/2006,10/14/2006,11.1,-1.7,4.7
10/15/2006,10/15/2006,12.2,-1.1,5.55
10/16/2006,10/16/2006,12.8,7.8,10.3
10/17/2006,10/17/2006,12.8,9.4,11.1
10/18/2006,10/18/2006,15.6,10,12.8
10/19/2006,10/19/2006,20,4.4,12.2
10/20/2006,10/20/2006,7.2,0.6,3.9
10/21/2006,10/21/2006,13.3,0.6,6.95
10/22/2006,10/22/2006,18.3,3.3,10.8
10/23/2006,10/23/2006,7.8,0.6,4.2
10/24/2006,10/24/2006,6.1,-3.3,1.4
10/25/2006,10/25/2006,9.4,-3.9,2.75
10/26/2006,10/26/2006,12.2,1.7,6.95
10/27/2006,10/27/2006,9.4,5.6,7.5
10/28/2006,10/28/2006,7.8,2.2,5
10/29/2006,10/29/2006,12.2,0.6,6.4
10/30/2006,10/30/2006,15.6,2.2,8.9
10/31/2006,10/31/2006,22.2,4.4,13.3
11/1/2006,11/1/2006,10,-3.3,3.35
11/2/2006,11/2/2006,7.2,-5,1.1
11/3/2006,11/3/2006,5,-6.7,-0.85
11/4/2006,11/4/2006,7.8,-3.3,2.25
11/5/2006,11/5/2006,11.1,1.7,6.4
11/6/2006,11/6/2006,12.8,7.2,10
11/7/2006,11/7/2006,15.6,7.2,11.4
11/8/2006,11/8/2006,13.9,5.6,9.75
11/9/2006,11/9/2006,18.3,5.6,11.95
11/10/2006,11/10/2006,21.7,7.8,14.75
11/11/2006,11/11/2006,21.1,1.7,11.4
11/12/2006,11/12/2006,4.4,-2.2,1.1
11/13/2006,11/13/2006,7.8,-2.2,2.8
11/14/2006,11/14/2006,8.3,1.1,4.7
11/15/2006,11/15/2006,4.4,7.2,5.8
11/16/2006,11/16/2006,7.2,4.4,5.8
11/17/2006,11/17/2006,7.8,1.1,4.45
11/18/2006,11/18/2006,12.2,-0.6,5.8
11/19/2006,11/19/2006,6.7,1.1,3.9
11/20/2006,11/20/2006,6.1,-5,0.55
11/21/2006,11/21/2006,8.3,-4.4,1.95
11/22/2006,11/22/2006,10,-1.1,4.45
11/23/2006,11/23/2006,14.4,-1.7,6.35
11/24/2006,11/24/2006,16.1,0.6,8.35
11/25/2006,11/25/2006,18.9,4.4,11.65
11/26/2006,11/26/2006,15.6,7.2,11.4
11/27/2006,11/27/2006,18.3,9.4,13.85
11/28/2006,11/28/2006,18.9,9.4,14.15
11/29/2006,11/29/2006,18.9,1.7,10.3
11/30/2006,11/30/2006,4.4,-5,-0.3
12/1/2006,12/1/2006,2.2,-6.1,-1.95
12/2/2006,12/2/2006,-0.6,-8.9,-4.75
12/3/2006,12/3/2006,0.6,-10,-4.7
12/4/2006,12/4/2006,-6.7,-12.8,-9.75
12/5/2006,12/5/2006,-5,-12.8,-8.9
12/6/2006,12/6/2006,1.7,-12.2,-5.25
12/7/2006,12/7/2006,3.9,-12.2,-4.15
12/8/2006,12/8/2006,-11.1,-15,-13.05
12/9/2006,12/9/2006,-3.3,-14.4,-8.85
12/10/2006,12/10/2006,5,-6.7,-0.85
12/11/2006,12/11/2006,7.2,3.9,5.55
12/12/2006,12/12/2006,10.6,3.3,6.95
12/13/2006,12/13/2006,12.8,0.6,6.7
12/14/2006,12/14/2006,12.8,1.7,7.25
12/15/2006,12/15/2006,13.9,2.8,8.35
12/16/2006,12/16/2006,12.2,0.6,6.4
12/17/2006,12/17/2006,13.3,10,11.65
12/18/2006,12/18/2006,18.3,0.6,9.45
12/19/2006,12/19/2006,6.7,-5,0.85
12/20/2006,12/20/2006,4.4,-5.6,-0.6
12/21/2006,12/21/2006,8.9,1.7,5.3
12/22/2006,12/22/2006,11.7,8.9,10.3
12/23/2006,12/23/2006,11.7,3.3,7.5
12/24/2006,12/24/2006,5.6,-3.3,1.15
12/25/2006,12/25/2006,5,-0.6,2.2
12/26/2006,12/26/2006,3.9,-2.8,0.55
12/27/2006,12/27/2006,4.4,-3.9,0.25
12/28/2006,12/28/2006,5.6,-3.3,1.15
12/29/2006,12/29/2006,11.1,1.7,6.4
12/30/2006,12/30/2006,12.2,2.2,7.2
12/31/2006,12/31/2006,13.3,7.2,10.25
1/1/2007,1/1/2007,16.1,-0.6,7.75
1/2/2007,1/2/2007,5,-3.9,0.55
1/3/2007,1/3/2007,5.6,-3.9,0.85
1/4/2007,1/4/2007,8.9,-1.1,3.9
1/5/2007,1/5/2007,10.6,4.4,7.5
1/6/2007,1/6/2007,11.1,2.2,6.65
1/7/2007,1/7/2007,6.1,0,3.05
1/8/2007,1/8/2007,4.4,-2.2,1.1
1/9/2007,1/9/2007,4.4,-2.2,1.1
1/10/2007,1/10/2007,2.2,-7.8,-2.8
1/11/2007,1/11/2007,3.3,-7.8,-2.25
1/12/2007,1/12/2007,10,1.1,5.55
1/13/2007,1/13/2007,11.7,1.1,6.4
1/14/2007,1/14/2007,2.8,0.6,1.7
1/15/2007,1/15/2007,3.3,0.6,1.95
1/16/2007,1/16/2007,1.7,-7.2,-2.75
1/17/2007,1/17/2007,-3.9,-12.2,-8.05
1/18/2007,1/18/2007,-0.6,-11.7,-6.15
1/19/2007,1/19/2007,-5,-13.9,-9.45
1/20/2007,1/20/2007,1.7,-11.1,-4.7
1/21/2007,1/21/2007,0,-10,-5
1/22/2007,1/22/2007,1.7,-2.8,-0.55
1/23/2007,1/23/2007,-1.1,-3.3,-2.2
1/24/2007,1/24/2007,1.7,-9.4,-3.85
1/25/2007,1/25/2007,-1.7,-12.2,-6.95
1/26/2007,1/26/2007,-2.8,-12.2,-7.5
1/27/2007,1/27/2007,-0.6,-12.2,-6.4
1/28/2007,1/28/2007,-3.9,-13.9,-8.9
1/29/2007,1/29/2007,-8.3,-14.4,-11.35
1/30/2007,1/30/2007,0.6,-13.3,-6.35
1/31/2007,1/31/2007,-7.8,-15.6,-11.7
2/1/2007,2/1/2007,-5,-15,-10
2/2/2007,2/2/2007,-12.2,-1.7,-6.95
2/3/2007,2/3/2007,-8.9,-13.9,-11.4
2/4/2007,2/4/2007,-6.7,-19.4,-13.05
2/5/2007,2/5/2007,-9.4,-22.2,-15.8
2/6/2007,2/6/2007,-10.6,-22.2,-16.4
2/7/2007,2/7/2007,-10,-19.4,-14.7
2/8/2007,2/8/2007,-10.6,-18.9,-14.75
2/9/2007,2/9/2007,-11.7,-16.1,-13.9
2/10/2007,2/10/2007,-12.2,-20,-16.1
2/11/2007,2/11/2007,-8.9,-10,-9.45
2/12/2007,2/12/2007,0,-9.4,-4.7
2/13/2007,2/13/2007,3.3,-6.7,-1.7
2/14/2007,2/14/2007,-5.6,-15.6,-10.6
2/15/2007,2/15/2007,-7.2,-22.2,-14.7
2/16/2007,2/16/2007,-10,-22.2,-16.1
2/17/2007,2/17/2007,-3.3,-21.1,-12.2
2/18/2007,2/18/2007,-1.7,-15.6,-8.65
2/19/2007,2/19/2007,-2.2,-15,-8.6
2/20/2007,2/20/2007,7.8,-2.2,2.8
2/21/2007,2/21/2007,6.1,-5.6,0.25
2/22/2007,2/22/2007,8.9,-6.1,1.4
2/23/2007,2/23/2007,5,-5.6,-0.3
2/24/2007,2/24/2007,1.7,-4.4,-1.35
2/25/2007,2/25/2007,5,-3.9,0.55
2/26/2007,2/26/2007,-1.1,5.6,2.25
2/27/2007,2/27/2007,0,-5,-2.5
2/28/2007,2/28/2007,3.3,-3.9,-0.3
3/1/2007,3/1/2007,7.2,3.3,5.25
3/2/2007,3/2/2007,11.1,-0.6,5.25
3/3/2007,3/3/2007,2.8,-5.6,-1.4
3/4/2007,3/4/2007,-2.2,-11.1,-6.65
3/5/2007,3/5/2007,1.7,-9.4,-3.85
3/6/2007,3/6/2007,5,-7.8,-1.4
3/7/2007,3/7/2007,0,-7.8,-3.9
3/8/2007,3/8/2007,2.8,-7.8,-2.5
3/9/2007,3/9/2007,7.8,-5.6,1.1
3/10/2007,3/10/2007,17.2,0.6,8.9
3/11/2007,3/11/2007,14.4,-0.6,6.9
3/12/2007,3/12/2007,16.1,1.1,8.6
3/13/2007,3/13/2007,21.1,5.6,13.35
3/14/2007,3/14/2007,26.1,7.2,16.65
3/15/2007,3/15/2007,24.4,1.7,13.05
3/16/2007,3/16/2007,10,-3.9,3.05
3/17/2007,3/17/2007,6.1,-5.6,0.25
3/18/2007,3/18/2007,5.6,-4.4,0.6
3/19/2007,3/19/2007,10,-2.2,3.9
3/20/2007,3/20/2007,17.2,0,8.6
3/21/2007,3/21/2007,13.3,5.6,9.45
3/22/2007,3/22/2007,25.6,10,17.8
3/23/2007,3/23/2007,20.6,7.2,13.9
3/24/2007,3/24/2007,20,11.1,15.55
3/25/2007,3/25/2007,20,16.1,18.05
3/26/2007,3/26/2007,27.2,16.7,21.95
3/27/2007,3/27/2007,26.7,15.6,21.15
3/28/2007,3/28/2007,28.3,14.4,21.35
3/29/2007,3/29/2007,19.4,8.3,13.85
3/30/2007,3/30/2007,21.7,8.9,15.3
3/31/2007,3/31/2007,16.7,10,13.35
4/1/2007,4/1/2007,23.9,8.9,16.4
4/2/2007,4/2/2007,21.1,5.6,13.35
4/3/2007,4/3/2007,25.6,6.1,15.85
4/4/2007,4/4/2007,20,-2.2,8.9
4/5/2007,4/5/2007,0,-2.8,-1.4
4/6/2007,4/6/2007,2.2,-3.9,-0.85
4/7/2007,4/7/2007,3.9,-6.7,-1.4
4/8/2007,4/8/2007,2.2,-3.9,-0.85
4/9/2007,4/9/2007,4.4,-1.1,1.65
4/10/2007,4/10/2007,8.3,-1.1,3.6
4/11/2007,4/11/2007,13.9,-1.1,6.4
4/12/2007,4/12/2007,13.9,0.6,7.25
4/13/2007,4/13/2007,4.4,-1.1,1.65
4/14/2007,4/14/2007,11.7,-0.6,5.55
4/15/2007,4/15/2007,5,-1.1,1.95
4/16/2007,4/16/2007,15.6,0,7.8
4/17/2007,4/17/2007,18.3,1.1,9.7
4/18/2007,4/18/2007,24.4,3.3,13.85
4/19/2007,4/19/2007,16.7,4.4,10.55
4/20/2007,4/20/2007,14.4,3.3,8.85
4/21/2007,4/21/2007,24.4,7.2,15.8
4/22/2007,4/22/2007,26.1,8.9,17.5
4/23/2007,4/23/2007,28.3,14.4,21.35
4/24/2007,4/24/2007,22.2,10,16.1
4/25/2007,4/25/2007,25.6,11.1,18.35
4/26/2007,4/26/2007,14.4,9.4,11.9
4/27/2007,4/27/2007,22.2,8.3,15.25
4/28/2007,4/28/2007,18.3,7.8,13.05
4/29/2007,4/29/2007,23.3,10.6,16.95
4/30/2007,4/30/2007,28.9,10,19.45
5/1/2007,5/1/2007,32.2,15.6,23.9
5/2/2007,5/2/2007,30,14.4,22.2
5/3/2007,5/3/2007,21.1,15,18.05
5/4/2007,5/4/2007,25,10,17.5
5/5/2007,5/5/2007,26.1,10.6,18.35
5/6/2007,5/6/2007,23.3,11.7,17.5
5/7/2007,5/7/2007,23.9,8.9,16.4
5/8/2007,5/8/2007,31.7,17.8,24.75
5/9/2007,5/9/2007,30,13.9,21.95
5/10/2007,5/10/2007,30.6,16.7,23.65
5/11/2007,5/11/2007,31.1,16.1,23.6
5/12/2007,5/12/2007,31.7,8.9,20.3
5/13/2007,5/13/2007,27.8,8.3,18.05
5/14/2007,5/14/2007,25.6,12.8,19.2
5/15/2007,5/15/2007,32.8,17.2,25
5/16/2007,5/16/2007,32.2,9.4,20.8
5/17/2007,5/17/2007,21.1,5.6,13.35
5/18/2007,5/18/2007,16.7,3.3,10
5/19/2007,5/19/2007,22.8,7.8,15.3
5/20/2007,5/20/2007,26.7,10,18.35
5/21/2007,5/21/2007,30,11.1,20.55
5/22/2007,5/22/2007,31.1,14.4,22.75
5/23/2007,5/23/2007,32.2,16.7,24.45
5/24/2007,5/24/2007,32.8,16.7,24.75
5/25/2007,5/25/2007,32.8,15.6,24.2
5/26/2007,5/26/2007,26.1,16.7,21.4
5/27/2007,5/27/2007,27.2,16.7,21.95
5/28/2007,5/28/2007,25.6,17.2,21.4
5/29/2007,5/29/2007,28.3,18.3,23.3
5/30/2007,5/30/2007,32.8,20,26.4
5/31/2007,5/31/2007,32.8,19.4,26.1
6/1/2007,6/1/2007,32.2,17.2,24.7
6/2/2007,6/2/2007,30,18.9,24.45
6/3/2007,6/3/2007,26.7,20,23.35
6/4/2007,6/4/2007,23.9,12.8,18.35
6/5/2007,6/5/2007,23.3,10,16.65
6/6/2007,6/6/2007,29.4,18.9,24.15
6/7/2007,6/7/2007,26.1,11.7,18.9
6/8/2007,6/8/2007,28.3,14.4,21.35
6/9/2007,6/9/2007,29.4,16.7,23.05
6/10/2007,6/10/2007,32.8,17.2,25
6/11/2007,6/11/2007,32.2,16.7,24.45
6/12/2007,6/12/2007,33.3,20,26.65
6/13/2007,6/13/2007,35,21.1,28.05
6/14/2007,6/14/2007,34.4,18.3,26.35
6/15/2007,6/15/2007,35.6,21.1,28.35
6/16/2007,6/16/2007,35.6,21.7,28.65
6/17/2007,6/17/2007,36.1,20.6,28.35
6/18/2007,6/18/2007,35,21.1,28.05
6/19/2007,6/19/2007,36.1,21.7,28.9
6/20/2007,6/20/2007,32.2,20.6,26.4
6/21/2007,6/21/2007,32.2,,
6/23/2007,6/23/2007,26.7,16.1,21.4
6/24/2007,6/24/2007,26.7,16.7,21.7
6/25/2007,6/25/2007,28.3,20,24.15
6/26/2007,6/26/2007,27.8,21.1,24.45
6/27/2007,6/27/2007,30,20.6,25.3
6/28/2007,6/28/2007,31.7,21.1,26.4
6/29/2007,6/29/2007,21.7,12.8,17.25
6/30/2007,6/30/2007,25.6,14.4,20
7/1/2007,7/1/2007,26.7,13.9,20.3
7/2/2007,7/2/2007,27.8,13.3,20.55
7/3/2007,7/3/2007,26.7,14.4,20.55
7/4/2007,7/4/2007,28.9,17.8,23.35
7/5/2007,7/5/2007,32.2,20,26.1
7/6/2007,7/6/2007,31.1,17.8,24.45
7/7/2007,7/7/2007,31.7,18.3,25
7/8/2007,7/8/2007,32.2,20.6,26.4
7/9/2007,7/9/2007,33.3,21.1,27.2
7/10/2007,7/10/2007,33.9,21.1,27.5
7/11/2007,7/11/2007,31.1,15.6,23.35
7/12/2007,7/12/2007,26.7,14.4,20.55
7/13/2007,7/13/2007,28.3,15.6,21.95
7/14/2007,7/14/2007,28.3,14.4,21.35
7/15/2007,7/15/2007,31.1,16.1,23.6
7/16/2007,7/16/2007,28.9,14.4,21.65
7/17/2007,7/17/2007,31.7,18.9,25.3
7/18/2007,7/18/2007,27.2,19.4,23.3
7/19/2007,7/19/2007,30.6,18.3,24.45
7/20/2007,7/20/2007,27.8,11.1,19.45
7/21/2007,7/21/2007,25.6,11.1,18.35
7/22/2007,7/22/2007,26.7,14.4,20.55
7/23/2007,7/23/2007,26.7,13.9,20.3
7/24/2007,7/24/2007,28.9,15.6,22.25
7/25/2007,7/25/2007,29.4,17.2,23.3
7/26/2007,7/26/2007,30,18.3,24.15
7/27/2007,7/27/2007,31.1,18.3,24.7
7/28/2007,7/28/2007,27.2,20,23.6
7/29/2007,7/29/2007,28.9,18.9,23.9
7/30/2007,7/30/2007,27.8,18.9,23.35
7/31/2007,7/31/2007,30.6,17.2,23.9
8/1/2007,8/1/2007,32.2,20,26.1
8/3/2007,8/3/2007,33.3,21.7,27.5
8/4/2007,8/4/2007,32.8,20.6,26.7
8/5/2007,8/5/2007,29.4,21.1,25.25
8/6/2007,8/6/2007,33.3,23.3,28.3
8/7/2007,8/7/2007,33.9,23.9,28.9
8/8/2007,8/8/2007,35.6,22.2,28.9
8/9/2007,8/9/2007,34.4,22.8,28.6
8/10/2007,8/10/2007,33.3,20,26.65
8/11/2007,8/11/2007,33.3,19.4,26.35
8/12/2007,8/12/2007,34.4,21.1,27.75
8/13/2007,8/13/2007,36.1,19.4,27.75
8/14/2007,8/14/2007,33.3,17.8,25.55
8/15/2007,8/15/2007,31.7,17.8,24.75
8/16/2007,8/16/2007,32.2,21.1,26.65
8/17/2007,8/17/2007,28.3,19.4,23.85
8/18/2007,8/18/2007,30,15.6,22.8
8/19/2007,8/19/2007,25.6,16.7,21.15
8/20/2007,8/20/2007,32.2,21.1,26.65
8/21/2007,8/21/2007,28.9,22.2,25.55
8/22/2007,8/22/2007,32.2,22.2,27.2
8/23/2007,8/23/2007,35,21.1,28.05
8/24/2007,8/24/2007,35,19.4,27.2
8/25/2007,8/25/2007,35,19.4,27.2
8/26/2007,8/26/2007,33.3,16.7,25
8/27/2007,8/27/2007,28.3,15.6,21.95
8/28/2007,8/28/2007,32.2,16.7,24.45
8/29/2007,8/29/2007,36.1,20.6,28.35
8/30/2007,8/30/2007,35.6,17.2,26.4
8/31/2007,8/31/2007,27.8,12.8,20.3
9/1/2007,9/1/2007,27.8,12.2,20
9/2/2007,9/2/2007,29.4,15,22.2
9/3/2007,9/3/2007,33.3,14.4,23.85
9/4/2007,9/4/2007,35,16.1,25.55
9/5/2007,9/5/2007,36.7,17.8,27.25
9/6/2007,9/6/2007,35,21.1,28.05
9/7/2007,9/7/2007,29.4,21.1,25.25
9/8/2007,9/8/2007,31.7,19.4,25.55
9/9/2007,9/9/2007,28.9,16.1,22.5
9/10/2007,9/10/2007,30,15.6,22.8
9/11/2007,9/11/2007,30.6,11.1,20.85
9/12/2007,9/12/2007,25,5.6,15.3
9/13/2007,9/13/2007,23.3,6.1,14.7
9/14/2007,9/14/2007,26.7,7.2,16.95
9/15/2007,9/15/2007,28.9,6.7,17.8
9/16/2007,9/16/2007,20,6.7,13.35
9/17/2007,9/17/2007,22.2,12.2,17.2
9/18/2007,9/18/2007,30.6,14.4,22.5
9/19/2007,9/19/2007,33.3,16.1,24.7
9/20/2007,9/20/2007,32.8,15.6,24.2
9/21/2007,9/21/2007,32.8,17.2,25
9/22/2007,9/22/2007,34.4,17.2,25.8
9/23/2007,9/23/2007,29.4,14.4,21.9
9/24/2007,9/24/2007,33.9,20,26.95
